date,open,close,high,low,涨跌幅,涨跌额,volume,成交额,振幅,换手率,ma50,ma200
2026-01-19 14:25:00,5.18,5.19,5.19,5.18,0.0,0.0,1819.0,943388.0,0.19,0.0,5.1652,5.2676
2026-01-19 14:30:00,5.18,5.19,5.19,5.18,0.0,0.0,5110.0,2649160.0,0.19,0.0,5.166399999999999,5.2663
2026-01-19 14:35:00,5.18,5.19,5.19,5.18,0.0,0.0,2716.0,1408946.0,0.19,0.0,5.1674,5.26505
2026-01-19 14:40:00,5.18,5.18,5.19,5.18,-0.19,-0.01,5090.0,2639775.0,0.19,0.0,5.1684,5.2637
2026-01-19 14:45:00,5.19,5.19,5.19,5.18,0.19,0.01,5503.0,2854886.0,0.19,0.0,5.1696,5.26245
2026-01-19 14:50:00,5.18,5.19,5.2,5.18,0.0,0.0,11317.0,5879022.0,0.39,0.0,5.170800000000001,5.2612
2026-01-19 14:55:00,5.19,5.19,5.2,5.19,0.0,0.0,8450.0,4387963.0,0.19,0.0,5.172,5.2599
2026-01-19 15:00:00,5.2,5.19,5.2,5.19,0.0,0.0,6283.0,3262712.0,0.19,0.0,5.173000000000001,5.258599999999999
2026-01-20 09:35:00,5.2,5.2,5.21,5.18,0.19,0.01,27488.0,14285541.0,0.58,0.01,5.174200000000001,5.25735
2026-01-20 09:40:00,5.21,5.21,5.22,5.2,0.19,0.01,26870.0,13996044.0,0.38,0.01,5.175400000000001,5.25615
2026-01-20 09:45:00,5.21,5.21,5.22,5.2,0.0,0.0,6826.0,3557890.0,0.38,0.0,5.176799999999999,5.255
2026-01-20 09:50:00,5.21,5.22,5.23,5.21,0.19,0.01,14963.0,7810099.0,0.38,0.01,5.1781999999999995,5.25395
2026-01-20 09:55:00,5.22,5.21,5.22,5.21,-0.19,-0.01,11253.0,5870238.0,0.19,0.0,5.1794,5.2528500000000005
2026-01-20 10:00:00,5.21,5.21,5.22,5.2,0.0,0.0,12884.0,6713399.0,0.38,0.01,5.180600000000001,5.2517499999999995
2026-01-20 10:05:00,5.21,5.21,5.21,5.2,0.0,0.0,5586.0,2906789.0,0.19,0.0,5.181800000000001,5.2505999999999995
2026-01-20 10:10:00,5.2,5.21,5.21,5.2,0.0,0.0,3839.0,1997699.0,0.19,0.0,5.182799999999999,5.2494499999999995
2026-01-20 10:15:00,5.21,5.21,5.22,5.21,0.0,0.0,8275.0,4312722.0,0.19,0.0,5.184,5.2484
2026-01-20 10:20:00,5.21,5.22,5.22,5.21,0.19,0.01,2778.0,1448337.0,0.19,0.0,5.1854,5.24735
2026-01-20 10:25:00,5.21,5.21,5.22,5.2,-0.19,-0.01,7848.0,4089040.0,0.38,0.0,5.1864,5.24625
2026-01-20 10:30:00,5.2,5.2,5.21,5.2,-0.19,-0.01,2407.0,1252166.0,0.19,0.0,5.187200000000001,5.24505
2026-01-20 10:35:00,5.21,5.22,5.22,5.2,0.38,0.02,8717.0,4541820.0,0.38,0.0,5.188400000000001,5.244
2026-01-20 10:40:00,5.21,5.23,5.23,5.21,0.19,0.01,22340.0,11666199.0,0.38,0.01,5.189400000000001,5.242999999999999
2026-01-20 10:45:00,5.23,5.22,5.23,5.22,-0.19,-0.01,2312.0,1207857.0,0.19,0.0,5.1904,5.241949999999999
2026-01-20 10:50:00,5.22,5.22,5.23,5.22,0.0,0.0,2320.0,1211968.0,0.19,0.0,5.1914,5.2409
2026-01-20 10:55:00,5.22,5.23,5.23,5.22,0.19,0.01,2127.0,1111258.0,0.19,0.0,5.1924,5.239850000000001
2026-01-20 11:00:00,5.23,5.23,5.23,5.22,0.0,0.0,3409.0,1781244.0,0.19,0.0,5.1936,5.23885
2026-01-20 11:05:00,5.22,5.23,5.23,5.22,0.0,0.0,1854.0,969077.0,0.19,0.0,5.1946,5.23785
2026-01-20 11:10:00,5.23,5.23,5.24,5.22,0.0,0.0,11355.0,5937629.0,0.38,0.0,5.1958,5.2368500000000004
2026-01-20 11:15:00,5.23,5.23,5.24,5.22,0.0,0.0,3981.0,2084033.0,0.38,0.0,5.197,5.23585
2026-01-20 11:20:00,5.23,5.24,5.24,5.23,0.19,0.01,11202.0,5868082.0,0.19,0.0,5.1984,5.2349
2026-01-20 11:25:00,5.23,5.23,5.25,5.23,-0.19,-0.01,10714.0,5613355.0,0.38,0.0,5.1996,5.233900000000001
2026-01-20 11:30:00,5.24,5.23,5.24,5.23,0.0,0.0,3794.0,1986925.0,0.19,0.0,5.2006000000000006,5.2329
2026-01-20 13:05:00,5.24,5.24,5.24,5.23,0.19,0.01,3186.0,1668537.0,0.19,0.0,5.202000000000001,5.231949999999999
2026-01-20 13:10:00,5.23,5.24,5.24,5.23,0.0,0.0,3512.0,1839354.0,0.19,0.0,5.2034,5.230949999999999
2026-01-20 13:15:00,5.23,5.23,5.24,5.23,-0.19,-0.01,3411.0,1784876.0,0.19,0.0,5.204200000000001,5.22995
2026-01-20 13:20:00,5.23,5.24,5.24,5.23,0.19,0.01,2783.0,1457535.0,0.19,0.0,5.2052,5.22895
2026-01-20 13:25:00,5.23,5.24,5.25,5.23,0.0,0.0,8247.0,4322717.0,0.38,0.0,5.2063999999999995,5.228
2026-01-20 13:30:00,5.25,5.24,5.25,5.24,0.0,0.0,3763.0,1973023.0,0.19,0.0,5.2074,5.226999999999999
2026-01-20 13:35:00,5.24,5.24,5.25,5.23,0.0,0.0,4841.0,2536509.0,0.38,0.0,5.2084,5.22605
2026-01-20 13:40:00,5.24,5.24,5.24,5.23,0.0,0.0,2430.0,1271661.0,0.19,0.0,5.2094000000000005,5.2250499999999995
2026-01-20 13:45:00,5.24,5.23,5.24,5.23,-0.19,-0.01,2526.0,1322293.0,0.19,0.0,5.2101999999999995,5.22425
2026-01-20 13:50:00,5.23,5.24,5.24,5.23,0.19,0.01,1889.0,988581.0,0.19,0.0,5.2114,5.22355
2026-01-20 13:55:00,5.24,5.23,5.24,5.23,-0.19,-0.01,3007.0,1573609.0,0.19,0.0,5.2126,5.222799999999999
2026-01-20 14:00:00,5.23,5.24,5.24,5.23,0.19,0.01,5900.0,3088131.0,0.19,0.0,5.2139999999999995,5.22205
2026-01-20 14:05:00,5.24,5.23,5.24,5.23,-0.19,-0.01,2729.0,1428685.0,0.19,0.0,5.215400000000001,5.22125
2026-01-20 14:10:00,5.23,5.24,5.25,5.23,0.19,0.01,8495.0,4452059.0,0.38,0.0,5.216799999999999,5.22055
2026-01-20 14:15:00,5.24,5.24,5.25,5.24,0.0,0.0,2162.0,1133766.0,0.19,0.0,5.218000000000001,5.21985
2026-01-20 14:20:00,5.24,5.24,5.25,5.24,0.0,0.0,4581.0,2401644.0,0.19,0.0,5.219000000000001,5.219150000000001
2026-01-20 14:25:00,5.24,5.24,5.25,5.24,0.0,0.0,2643.0,1386116.0,0.19,0.0,5.22,5.218450000000001
2026-01-20 14:30:00,5.25,5.24,5.25,5.24,0.0,0.0,8380.0,4396551.0,0.19,0.0,5.221,5.2177500000000006
2026-01-20 14:35:00,5.25,5.25,5.25,5.24,0.19,0.01,5303.0,2782718.0,0.19,0.0,5.2222,5.2171
2026-01-20 14:40:00,5.25,5.25,5.25,5.24,0.0,0.0,6433.0,3375452.0,0.19,0.0,5.223400000000001,5.216500000000001
2026-01-20 14:45:00,5.25,5.24,5.26,5.24,-0.19,-0.01,15013.0,7881916.0,0.38,0.01,5.2244,5.2159
2026-01-20 14:50:00,5.25,5.24,5.26,5.24,0.0,0.0,8639.0,4534488.0,0.38,0.0,5.225599999999999,5.2153
2026-01-20 14:55:00,5.25,5.24,5.26,5.24,0.0,0.0,8981.0,4712668.0,0.38,0.0,5.2265999999999995,5.214699999999999
2026-01-20 15:00:00,5.24,5.25,5.26,5.24,0.19,0.01,7347.0,3855667.0,0.38,0.0,5.227799999999999,5.21425
2026-01-21 09:35:00,5.25,5.22,5.25,5.22,-0.57,-0.03,17831.0,9333053.0,0.57,0.01,5.228400000000001,5.21365
2026-01-21 09:40:00,5.23,5.24,5.24,5.22,0.38,0.02,10931.0,5716791.0,0.38,0.0,5.229400000000001,5.21315
2026-01-21 09:45:00,5.23,5.21,5.23,5.21,-0.57,-0.03,18418.0,9616548.0,0.38,0.01,5.2296000000000005,5.21255
2026-01-21 09:50:00,5.22,5.21,5.22,5.2,0.0,0.0,18286.0,9525445.0,0.38,0.01,5.2296,5.211900000000001
2026-01-21 09:55:00,5.2,5.2,5.21,5.2,-0.19,-0.01,6254.0,3256291.0,0.19,0.0,5.229400000000001,5.21145
2026-01-21 10:00:00,5.21,5.2,5.21,5.2,0.0,0.0,4723.0,2458281.0,0.19,0.0,5.229000000000001,5.2111
2026-01-21 10:05:00,5.21,5.21,5.21,5.2,0.19,0.01,13478.0,7009676.0,0.19,0.01,5.229,5.210749999999999
2026-01-21 10:10:00,5.21,5.2,5.21,5.2,-0.19,-0.01,1758.0,915087.0,0.19,0.0,5.2288,5.2104
2026-01-21 10:15:00,5.2,5.2,5.22,5.2,0.0,0.0,11960.0,6230717.0,0.38,0.01,5.2286,5.20995
2026-01-21 10:20:00,5.21,5.2,5.21,5.2,0.0,0.0,3144.0,1635344.0,0.19,0.0,5.228400000000001,5.20965
2026-01-21 10:25:00,5.21,5.2,5.21,5.2,0.0,0.0,2660.0,1384722.0,0.19,0.0,5.2282,5.209300000000001
2026-01-21 10:30:00,5.2,5.21,5.21,5.2,0.19,0.01,6016.0,3131039.0,0.19,0.0,5.228,5.209
2026-01-21 10:35:00,5.21,5.21,5.21,5.2,0.0,0.0,1852.0,964341.0,0.19,0.0,5.228000000000001,5.2087
2026-01-21 10:40:00,5.2,5.2,5.21,5.2,-0.19,-0.01,4612.0,2401883.0,0.19,0.0,5.228000000000001,5.20835
2026-01-21 10:45:00,5.21,5.21,5.21,5.2,0.19,0.01,1944.0,1012378.0,0.19,0.0,5.227799999999999,5.208100000000001
2026-01-21 10:50:00,5.2,5.21,5.21,5.2,0.0,0.0,1270.0,660851.0,0.19,0.0,5.2274,5.207800000000001
2026-01-21 10:55:00,5.2,5.2,5.21,5.2,-0.19,-0.01,1449.0,754351.0,0.19,0.0,5.227,5.20745
2026-01-21 11:00:00,5.2,5.21,5.21,5.2,0.19,0.01,3354.0,1745690.0,0.19,0.0,5.2268,5.207199999999999
2026-01-21 11:05:00,5.2,5.21,5.21,5.2,0.0,0.0,4063.0,2115923.0,0.19,0.0,5.226400000000001,5.206899999999999
2026-01-21 11:10:00,5.2,5.2,5.21,5.2,-0.19,-0.01,3264.0,1699205.0,0.19,0.0,5.2258000000000004,5.2066
2026-01-21 11:15:00,5.2,5.19,5.21,5.19,-0.19,-0.01,37773.0,19639996.0,0.38,0.02,5.225,5.2063
2026-01-21 11:20:00,5.19,5.19,5.2,5.19,0.0,0.0,10709.0,5563282.0,0.19,0.0,5.224200000000001,5.206
2026-01-21 11:25:00,5.2,5.19,5.2,5.19,0.0,0.0,5390.0,2798418.0,0.19,0.0,5.223400000000001,5.2056499999999994
2026-01-21 11:30:00,5.19,5.19,5.2,5.19,0.0,0.0,3716.0,1928836.0,0.19,0.0,5.2224,5.205349999999999
2026-01-21 13:05:00,5.19,5.19,5.2,5.19,0.0,0.0,7346.0,3813872.0,0.19,0.0,5.2216,5.205
2026-01-21 13:10:00,5.19,5.21,5.21,5.19,0.39,0.02,8325.0,4327426.0,0.39,0.0,5.2212,5.2048000000000005
2026-01-21 13:15:00,5.2,5.19,5.21,5.19,-0.38,-0.02,4675.0,2431161.0,0.38,0.0,5.2202,5.2044999999999995
2026-01-21 13:20:00,5.19,5.19,5.2,5.19,0.0,0.0,7499.0,3895455.0,0.19,0.0,5.2192,5.204149999999999
2026-01-21 13:25:00,5.19,5.19,5.2,5.19,0.0,0.0,2932.0,1522683.0,0.19,0.0,5.2184,5.20385
2026-01-21 13:30:00,5.19,5.19,5.2,5.19,0.0,0.0,2568.0,1333197.0,0.19,0.0,5.2174000000000005,5.20355
2026-01-21 13:35:00,5.19,5.2,5.2,5.19,0.19,0.01,2450.0,1272636.0,0.19,0.0,5.2166,5.20335
2026-01-21 13:40:00,5.19,5.19,5.2,5.19,-0.19,-0.01,3866.0,2007526.0,0.19,0.0,5.2156,5.203049999999999
2026-01-21 13:45:00,5.2,5.19,5.2,5.19,0.0,0.0,5476.0,2845378.0,0.19,0.0,5.214600000000001,5.20275
2026-01-21 13:50:00,5.19,5.19,5.21,5.19,0.0,0.0,6411.0,3332237.0,0.39,0.0,5.2136000000000005,5.20245
2026-01-21 13:55:00,5.2,5.2,5.21,5.2,0.19,0.01,2073.0,1078027.0,0.19,0.0,5.213000000000001,5.2021500000000005
2026-01-21 14:00:00,5.2,5.2,5.21,5.2,0.0,0.0,1461.0,760004.0,0.19,0.0,5.2122,5.201899999999999
2026-01-21 14:05:00,5.2,5.2,5.21,5.2,0.0,0.0,4961.0,2582833.0,0.19,0.0,5.2116,5.2016
2026-01-21 14:10:00,5.2,5.2,5.21,5.2,0.0,0.0,3898.0,2028592.0,0.19,0.0,5.210800000000001,5.2013
2026-01-21 14:15:00,5.2,5.19,5.21,5.19,-0.19,-0.01,8259.0,4293833.0,0.38,0.0,5.21,5.2010000000000005
2026-01-21 14:20:00,5.19,5.19,5.2,5.19,0.0,0.0,7784.0,4043276.0,0.19,0.0,5.209,5.2007
2026-01-21 14:25:00,5.19,5.18,5.2,5.18,-0.19,-0.01,20545.0,10661631.0,0.39,0.01,5.2078,5.200349999999999
2026-01-21 14:30:00,5.19,5.18,5.19,5.18,0.0,0.0,9869.0,5114640.0,0.19,0.0,5.206600000000001,5.2
2026-01-21 14:35:00,5.18,5.18,5.19,5.18,0.0,0.0,7096.0,3677616.0,0.19,0.0,5.2054,5.19965
2026-01-21 14:40:00,5.18,5.18,5.19,5.18,0.0,0.0,6246.0,3240203.0,0.19,0.0,5.204199999999999,5.199299999999999
2026-01-21 14:45:00,5.18,5.19,5.19,5.18,0.19,0.01,5878.0,3046503.0,0.19,0.0,5.202999999999999,5.199
2026-01-21 14:50:00,5.18,5.18,5.2,5.18,-0.19,-0.01,14237.0,7388079.0,0.39,0.01,5.2016,5.19865
2026-01-21 14:55:00,5.18,5.19,5.19,5.18,0.19,0.01,21365.0,11076042.0,0.19,0.01,5.2006000000000006,5.1984
2026-01-21 15:00:00,5.18,5.19,5.2,5.18,0.0,0.0,2426.0,1259596.0,0.39,0.0,5.1996,5.198099999999999
