date,open,high,low,close,volume,ma50,ma200
2025-11-21 14:00:00,5.56,5.57,5.54,5.56,4553000,5.64,5.589600000000001
2025-11-21 15:00:00,5.56,5.56,5.51,5.52,10169400,5.638400000000001,5.5893999999999995
2025-11-24 10:30:00,5.55,5.55,5.49,5.51,25703200,5.6364,5.58935
2025-11-24 11:30:00,5.5,5.52,5.49,5.5,5598800,5.634600000000001,5.5893
2025-11-24 14:00:00,5.51,5.55,5.51,5.52,8141900,5.6326,5.5893
2025-11-24 15:00:00,5.51,5.52,5.49,5.5,8354300,5.6304,5.58915
2025-11-25 10:30:00,5.51,5.51,5.48,5.49,17521000,5.6278,5.5887
2025-11-25 11:30:00,5.48,5.5,5.48,5.49,6334200,5.6254,5.5881
2025-11-25 14:00:00,5.49,5.49,5.47,5.48,8543300,5.622399999999999,5.5874500000000005
2025-11-25 15:00:00,5.48,5.49,5.47,5.48,8754100,5.619599999999999,5.586899999999999
2025-11-26 10:30:00,5.48,5.5,5.47,5.48,10285200,5.6166,5.5864
2025-11-26 11:30:00,5.47,5.49,5.47,5.47,4288500,5.613599999999999,5.585850000000001
2025-11-26 14:00:00,5.48,5.48,5.46,5.47,5084100,5.6102,5.585450000000001
2025-11-26 15:00:00,5.48,5.48,5.46,5.47,5368700,5.6062,5.58495
2025-11-27 10:30:00,5.47,5.47,5.45,5.47,8669300,5.602,5.584599999999999
2025-11-27 11:30:00,5.47,5.48,5.46,5.48,5118300,5.5972,5.584199999999999
2025-11-27 14:00:00,5.48,5.49,5.47,5.49,4484000,5.5931999999999995,5.58385
2025-11-27 15:00:00,5.48,5.49,5.47,5.47,5280300,5.5888,5.583399999999999
2025-11-28 10:30:00,5.47,5.48,5.45,5.46,9295300,5.584199999999999,5.582999999999999
2025-11-28 11:30:00,5.45,5.47,5.45,5.45,6337600,5.579400000000001,5.58245
2025-11-28 14:00:00,5.45,5.47,5.45,5.47,4255300,5.5744,5.581950000000001
2025-11-28 15:00:00,5.46,5.48,5.46,5.47,5991000,5.5696,5.5813999999999995
2025-12-01 10:30:00,5.47,5.51,5.46,5.51,15189800,5.5658,5.581
2025-12-01 11:30:00,5.5,5.51,5.49,5.5,6969800,5.561800000000001,5.580550000000001
2025-12-01 14:00:00,5.5,5.52,5.5,5.51,5406100,5.5592,5.58015
2025-12-01 15:00:00,5.51,5.55,5.51,5.54,10963300,5.557,5.57995
2025-12-02 10:30:00,5.54,5.59,5.53,5.58,17841700,5.555,5.58
2025-12-02 11:30:00,5.58,5.58,5.56,5.56,6567300,5.5524000000000004,5.579799999999999
2025-12-02 14:00:00,5.56,5.58,5.56,5.57,6544700,5.5492,5.57965
2025-12-02 15:00:00,5.57,5.58,5.56,5.58,6967500,5.5464,5.5796
2025-12-03 10:30:00,5.58,5.63,5.55,5.62,16761500,5.5446,5.5798000000000005
2025-12-03 11:30:00,5.62,5.65,5.62,5.65,14956300,5.543799999999999,5.58005
2025-12-03 14:00:00,5.65,5.66,5.64,5.64,14611400,5.544,5.5802499999999995
2025-12-03 15:00:00,5.64,5.66,5.63,5.65,15652800,5.544,5.5805
2025-12-04 10:30:00,5.66,5.7,5.66,5.67,21081200,5.5446,5.58075
2025-12-04 11:30:00,5.67,5.7,5.67,5.69,12129600,5.5456,5.581
2025-12-04 14:00:00,5.69,5.72,5.69,5.7,13970500,5.5478,5.58115
2025-12-04 15:00:00,5.7,5.7,5.68,5.69,10476800,5.549599999999999,5.5813
2025-12-05 10:30:00,5.7,5.73,5.63,5.64,16742800,5.5504,5.5813999999999995
2025-12-05 11:30:00,5.64,5.65,5.62,5.62,9774600,5.550999999999999,5.58145
2025-12-05 14:00:00,5.63,5.64,5.62,5.64,6461100,5.5520000000000005,5.5818
2025-12-05 15:00:00,5.63,5.65,5.63,5.64,8494100,5.5527999999999995,5.582199999999999
2025-12-08 10:30:00,5.66,5.67,5.61,5.63,14083600,5.5536,5.5827
2025-12-08 11:30:00,5.63,5.64,5.62,5.62,5484700,5.5544,5.58315
2025-12-08 14:00:00,5.63,5.64,5.62,5.63,4527600,5.555,5.583600000000001
2025-12-08 15:00:00,5.63,5.64,5.6,5.61,7734500,5.5544,5.58385
2025-12-09 10:30:00,5.62,5.62,5.57,5.59,11996500,5.553999999999999,5.5840499999999995
2025-12-09 11:30:00,5.58,5.59,5.57,5.57,3683900,5.5534,5.58425
2025-12-09 14:00:00,5.58,5.59,5.56,5.57,4848200,5.5536,5.5844499999999995
2025-12-09 15:00:00,5.57,5.58,5.56,5.56,6381500,5.5536,5.58455
2025-12-10 10:30:00,5.56,5.59,5.55,5.58,10046600,5.554000000000001,5.5848
2025-12-10 11:30:00,5.58,5.59,5.55,5.56,3855200,5.554799999999999,5.585
2025-12-10 14:00:00,5.55,5.58,5.54,5.56,6119500,5.5558,5.585
2025-12-10 15:00:00,5.56,5.57,5.55,5.57,5860100,5.5572,5.58505
2025-12-11 10:30:00,5.57,5.58,5.54,5.57,11721800,5.5582,5.585249999999999
2025-12-11 11:30:00,5.56,5.58,5.56,5.57,4410200,5.5596000000000005,5.5854
2025-12-11 14:00:00,5.57,5.58,5.55,5.56,4235200,5.561,5.58545
2025-12-11 15:00:00,5.55,5.57,5.55,5.56,7312800,5.5624,5.585500000000001
2025-12-12 10:30:00,5.55,5.56,5.51,5.52,12038500,5.5632,5.5856
2025-12-12 11:30:00,5.51,5.53,5.5,5.51,9615800,5.5638,5.58565
2025-12-12 14:00:00,5.51,5.52,5.5,5.52,7318700,5.5646,5.585800000000001
2025-12-12 15:00:00,5.51,5.52,5.5,5.51,11523000,5.5654,5.585800000000001
2025-12-15 10:30:00,5.51,5.53,5.47,5.51,17296900,5.5662,5.58595
2025-12-15 11:30:00,5.51,5.54,5.51,5.53,9432100,5.5674,5.58615
2025-12-15 14:00:00,5.54,5.57,5.53,5.54,8736300,5.5687999999999995,5.5863499999999995
2025-12-15 15:00:00,5.55,5.56,5.53,5.54,6865400,5.57,5.58665
2025-12-16 10:30:00,5.54,5.56,5.49,5.5,12815900,5.570200000000001,5.587
2025-12-16 11:30:00,5.5,5.52,5.5,5.51,3709800,5.571000000000001,5.587399999999999
2025-12-16 14:00:00,5.5,5.52,5.49,5.51,7339200,5.572,5.58755
2025-12-16 15:00:00,5.51,5.52,5.5,5.51,4138800,5.573199999999999,5.587750000000001
2025-12-17 10:30:00,5.5,5.51,5.47,5.49,10083400,5.5736,5.5878499999999995
2025-12-17 11:30:00,5.49,5.5,5.48,5.49,3568200,5.574,5.587949999999999
2025-12-17 14:00:00,5.5,5.52,5.48,5.52,6178600,5.574199999999999,5.5882000000000005
2025-12-17 15:00:00,5.52,5.53,5.51,5.51,12917000,5.5744,5.5885
2025-12-18 10:30:00,5.51,5.52,5.5,5.51,7544900,5.5744,5.5886000000000005
2025-12-18 11:30:00,5.51,5.53,5.51,5.52,3562300,5.574,5.5887
2025-12-18 14:00:00,5.53,5.57,5.52,5.55,11017800,5.5733999999999995,5.5889
2025-12-18 15:00:00,5.55,5.59,5.55,5.58,13354500,5.5738,5.58915
2025-12-19 10:30:00,5.57,5.59,5.53,5.56,15363200,5.5736,5.58925
2025-12-19 11:30:00,5.57,5.59,5.56,5.58,4707400,5.5736,5.58945
2025-12-19 14:00:00,5.59,5.59,5.57,5.57,5047800,5.5725999999999996,5.58955
2025-12-19 15:00:00,5.57,5.58,5.56,5.57,7638900,5.571000000000001,5.589649999999999
2025-12-22 10:30:00,5.57,5.59,5.55,5.58,11331300,5.5698,5.5901
2025-12-22 11:30:00,5.57,5.58,5.56,5.57,4443100,5.568200000000001,5.5905499999999995
2025-12-22 14:00:00,5.57,5.58,5.56,5.57,3785600,5.5662,5.590749999999999
2025-12-22 15:00:00,5.57,5.58,5.56,5.57,6974400,5.5638,5.590999999999999
2025-12-23 10:30:00,5.58,5.6,5.56,5.59,10306700,5.561599999999999,5.59115
2025-12-23 11:30:00,5.58,5.59,5.57,5.57,3503900,5.5592,5.59105
2025-12-23 14:00:00,5.58,5.58,5.56,5.57,4917700,5.557800000000001,5.59085
2025-12-23 15:00:00,5.56,5.58,5.56,5.57,6066100,5.556800000000001,5.590700000000001
2025-12-24 10:30:00,5.57,5.57,5.53,5.54,9466700,5.554799999999999,5.5906
2025-12-24 11:30:00,5.53,5.55,5.52,5.54,5661700,5.5527999999999995,5.5905499999999995
2025-12-24 14:00:00,5.54,5.56,5.53,5.55,3650200,5.5512,5.5905
2025-12-24 15:00:00,5.55,5.55,5.53,5.54,6057900,5.549599999999999,5.59035
2025-12-25 10:30:00,5.54,5.56,5.54,5.56,8210100,5.5482,5.590200000000001
2025-12-25 11:30:00,5.56,5.57,5.55,5.55,3526600,5.547,5.59
2025-12-25 14:00:00,5.56,5.56,5.55,5.56,3066800,5.5464,5.58985
2025-12-25 15:00:00,5.56,5.56,5.54,5.55,6837400,5.546,5.589649999999999
2025-12-26 10:30:00,5.55,5.55,5.53,5.55,6795800,5.5456,5.5893999999999995
2025-12-26 11:30:00,5.54,5.55,5.53,5.54,6178500,5.5451999999999995,5.589000000000001
2025-12-26 14:00:00,5.53,5.54,5.52,5.53,4735800,5.5442,5.58865
2025-12-26 15:00:00,5.54,5.54,5.52,5.53,6480700,5.5436000000000005,5.58845
2025-12-29 10:30:00,5.53,5.53,5.49,5.51,14607500,5.5426,5.5884
2025-12-29 11:30:00,5.5,5.51,5.49,5.5,7061900,5.541199999999999,5.5882000000000005
2025-12-29 14:00:00,5.5,5.51,5.49,5.49,4517200,5.539599999999999,5.587899999999999
2025-12-29 15:00:00,5.49,5.5,5.48,5.48,10276600,5.5378,5.58755
2025-12-30 10:30:00,5.48,5.48,5.43,5.43,22176200,5.5352,5.586849999999999
2025-12-30 11:30:00,5.44,5.44,5.4,5.41,21247500,5.5322,5.58605
2025-12-30 14:00:00,5.41,5.42,5.4,5.4,11245500,5.5298,5.585249999999999
2025-12-30 15:00:00,5.4,5.41,5.39,5.4,15024300,5.5276,5.5844
2025-12-31 10:30:00,5.4,5.43,5.4,5.41,10570900,5.525400000000001,5.58345
2025-12-31 11:30:00,5.42,5.43,5.41,5.41,4255100,5.523399999999999,5.58255
2025-12-31 14:00:00,5.42,5.42,5.4,5.42,5733300,5.521599999999999,5.58165
2025-12-31 15:00:00,5.42,5.43,5.41,5.42,6140100,5.519400000000001,5.58075
2026-01-05 10:30:00,5.4,5.4,5.35,5.36,16047600,5.5158000000000005,5.57935
2026-01-05 11:30:00,5.37,5.37,5.36,5.36,8512500,5.512199999999999,5.57775
2026-01-05 14:00:00,5.37,5.38,5.36,5.37,7861200,5.509599999999999,5.5763
2026-01-05 15:00:00,5.38,5.39,5.37,5.38,7993500,5.507,5.5748500000000005
2026-01-06 10:30:00,5.38,5.41,5.37,5.4,13505400,5.5048,5.5737
2026-01-06 11:30:00,5.41,5.43,5.39,5.41,10485000,5.5028,5.57255
2026-01-06 14:00:00,5.42,5.42,5.4,5.4,6648500,5.501,5.57145
2026-01-06 15:00:00,5.4,5.43,5.4,5.43,8647400,5.4998000000000005,5.570499999999999
2026-01-07 10:30:00,5.43,5.44,5.4,5.4,9195400,5.4974,5.569299999999999
2026-01-07 11:30:00,5.4,5.42,5.4,5.42,4776400,5.4956000000000005,5.5680000000000005
2026-01-07 14:00:00,5.42,5.42,5.4,5.4,3498300,5.4934,5.5667
2026-01-07 15:00:00,5.41,5.42,5.4,5.4,6492300,5.4910000000000005,5.56535
2026-01-08 10:30:00,5.41,5.42,5.4,5.41,6537800,5.488200000000001,5.5642000000000005
2026-01-08 11:30:00,5.41,5.41,5.4,5.41,2712200,5.4848,5.56305
2026-01-08 14:00:00,5.41,5.41,5.4,5.4,4634900,5.481599999999999,5.561750000000001
2026-01-08 15:00:00,5.41,5.42,5.4,5.41,9014100,5.4782,5.5604499999999994
2026-01-09 10:30:00,5.42,5.44,5.41,5.43,11091100,5.4754000000000005,5.559449999999999
2026-01-09 11:30:00,5.43,5.43,5.41,5.42,4433900,5.4724,5.558400000000001
2026-01-09 14:00:00,5.42,5.42,5.41,5.41,2924700,5.468999999999999,5.557299999999999
2026-01-09 15:00:00,5.42,5.43,5.41,5.42,7224300,5.466,5.5562000000000005
2026-01-12 10:30:00,5.42,5.44,5.41,5.42,11521700,5.462999999999999,5.5548
2026-01-12 11:30:00,5.42,5.43,5.42,5.43,4050000,5.4601999999999995,5.5535000000000005
2026-01-12 14:00:00,5.43,5.44,5.42,5.44,7115400,5.4572,5.5523
2026-01-12 15:00:00,5.44,5.45,5.43,5.45,13610200,5.4548000000000005,5.5512
2026-01-13 10:30:00,5.44,5.45,5.42,5.44,16083200,5.4521999999999995,5.55055
2026-01-13 11:30:00,5.45,5.46,5.44,5.46,4568000,5.45,5.5499
2026-01-13 14:00:00,5.45,5.46,5.43,5.45,7196500,5.448200000000001,5.5492
2026-01-13 15:00:00,5.44,5.45,5.43,5.44,9202700,5.4462,5.548500000000001
2026-01-14 10:30:00,5.44,5.44,5.41,5.43,12246800,5.4437999999999995,5.5477
2026-01-14 11:30:00,5.42,5.44,5.42,5.44,6075500,5.441800000000001,5.546900000000001
2026-01-14 14:00:00,5.44,5.44,5.36,5.37,32298100,5.438000000000001,5.545849999999999
2026-01-14 15:00:00,5.36,5.37,5.27,5.27,53187400,5.4324,5.54425
2026-01-15 10:30:00,5.29,5.3,5.26,5.26,23974000,5.4264,5.54235
2026-01-15 11:30:00,5.27,5.27,5.24,5.25,9990400,5.4204,5.54045
2026-01-15 14:00:00,5.25,5.27,5.24,5.25,6120000,5.4144,5.5386500000000005
2026-01-15 15:00:00,5.25,5.26,5.23,5.24,14812100,5.4084,5.536899999999999
2026-01-16 10:30:00,5.25,5.28,5.2,5.21,28551500,5.402,5.53505
2026-01-16 11:30:00,5.21,5.22,5.18,5.19,24749800,5.395200000000001,5.533
2026-01-16 14:00:00,5.19,5.19,5.13,5.13,27867400,5.387600000000001,5.5306
2026-01-16 15:00:00,5.13,5.15,5.13,5.15,12697000,5.3806,5.5284
2026-01-19 10:30:00,5.15,5.18,5.12,5.18,18915800,5.3744000000000005,5.5262
2026-01-19 11:30:00,5.18,5.18,5.16,5.17,7860600,5.368200000000001,5.524
2026-01-19 14:00:00,5.18,5.19,5.16,5.17,6577300,5.3629999999999995,5.52175
2026-01-19 15:00:00,5.17,5.2,5.17,5.19,6409500,5.3586,5.51965
2026-01-20 10:30:00,5.2,5.23,5.18,5.2,13101700,5.3546000000000005,5.5175
2026-01-20 11:30:00,5.21,5.25,5.2,5.23,8412500,5.3512,5.515550000000001
2026-01-20 14:00:00,5.24,5.25,5.23,5.24,4549500,5.347799999999999,5.5136
2026-01-20 15:00:00,5.24,5.26,5.23,5.25,8070600,5.344600000000001,5.511750000000001
2026-01-21 10:30:00,5.25,5.25,5.2,5.21,11545900,5.340400000000001,5.509599999999999
2026-01-21 11:30:00,5.21,5.21,5.19,5.19,7939600,5.335800000000001,5.5072
2026-01-21 14:00:00,5.19,5.21,5.19,5.2,5508200,5.3326,5.5048
2026-01-21 15:00:00,5.2,5.21,5.18,5.19,11589300,5.329200000000001,5.50215
